Values,Predict,Lable,CellType,predict_x,predict_y
V1399,S2044,S2044,Neurogenesis,42,48
V13131,S2044,S2044,Microglia,42,48
V5623,S2045,S2045,Cajal Retzius,42,49
V5878,S2045,S2045,Neurogenesis,42,49
V14174,S2045,S2045,Cajal Retzius,42,49
V20066,S2045,S2045,Ependyma,42,49
V14031,S2045,S2045,Cajal Retzius,42,49
V772,S2046,S2046,Neurogenesis,42,50
V8681,S2046,S2046,Microglia,42,50
V11890,S2046,S2046,Polydendrocyte,42,50
V12593,S2046,S2046,Neurogenesis,42,50
V16123,S2046,S2046,Cajal Retzius,42,50
V8553,S2047,S2047,Astrocyte,42,51
V4402,S2048,S2048,Cajal Retzius,42,52
V9768,S2048,S2048,Cajal Retzius,42,52
V15395,S2048,S2048,Astrocyte,42,52
V1463,S2049,S2049,Dentate,42,53
V2424,S2049,S2049,Cajal Retzius,42,53
V22701,S2049,S2049,Dentate,42,53
V21056,S2049,S2049,Neurogenesis,42,53
V21146,S2049,S2049,Neurogenesis,42,53
V8483,S2049,S4287,Cajal Retzius,42,53
V17086,S2050,S2050,Gad2,42,54
V18044,S2050,S2050,Neurogenesis,42,54
V18152,S2050,S2050,CA1,42,54
V15434,S2050,S2050,Dentate,42,54
V7442,S2050,S2050,Cajal Retzius,42,54
V2986,S2050,S2050,Dentate,42,54
V7550,S2051,S2051,Dentate,42,55
V18792,S2051,S2051,Entorhinal,42,55
V19839,S2051,S2051,Neurogenesis,42,55
V5530,S2051,S2051,Sic17ab,42,55
V15827,S2051,S2051,Microglia,42,55
V3513,S2052,S2052,Neurogenesis,42,56
V10754,S2052,S2052,Cajal Retzius,42,56
V15526,S2052,S2052,Neurogenesis,42,56
V16467,S2052,S2052,Microglia,42,56
V2797,S2053,S2053,Neurogenesis,42,58
V5393,S2054,S2054,Endothelial,42,59
V11412,S2054,S2054,Cajal Retzius,42,59
V15374,S2054,S2054,Astrocyte,42,59
V7557,S2055,S2055,Mural,42,60
V8304,S2055,S2055,Endothelial,42,60
V19071,S2055,S2055,Dentate,42,60
V11747,S2055,S2055,Polydendrocyte,42,60
V21724,S2055,S2055,Neurogenesis,42,60
V13037,S2055,S2055,Polydendrocyte,42,60
V1759,S2056,S2056,Neurogenesis,42,61
V8513,S2056,S2056,Cajal Retzius,42,61
V15986,S2056,S2056,Astrocyte,42,61
V5318,S2056,S2415,Astrocyte,42,61
V12036,S2057,S2057,Astrocyte,42,62
V19914,S2057,S2057,Cajal Retzius,42,62
V10482,S2057,S2057,Microglia,42,62
V16656,S2058,S2058,Ependyma,42,63
V18159,S2058,S2058,Microglia,42,63
V20296,S2058,S2058,Neurogenesis,42,63
V2570,S2059,S2059,Cajal Retzius,42,64
V4946,S2059,S2059,Microglia,42,64
V17749,S2059,S2059,Microglia,42,64
V4622,S2060,S2060,Ependyma,42,65
V8417,S2060,S2060,Astrocyte,42,65
V15229,S2060,S2060,Ependyma,42,65
V21890,S2060,S2060,Astrocyte,42,65
V9006,S2060,S2060,Cajal Retzius,42,65
V15717,S2061,S2061,Microglia,42,66
V17792,S2061,S2061,Cajal Retzius,42,66
V11816,S2061,S1508,Microglia,42,66
V6477,S2062,S2062,Cajal Retzius,42,67
V13935,S2062,S2062,Astrocyte,42,67
V3787,S2063,S2063,Ependyma,42,68
V7358,S2063,S2063,Ependyma,42,68
V2285,S2063,S2063,Dentate,42,68
V6158,S2063,S2063,Sic17ab,42,68
V21635,S2063,S2063,Neurogenesis,42,68
V3781,S2064,S2064,Ependyma,42,69
V12184,S2064,S2064,Dentate,42,69
V14504,S2064,S2064,Sic17ab,42,69
V2696,S2064,S3284,Dentate,42,69
V11171,S2065,S2065,Cajal Retzius,42,70
V17266,S2065,S2065,Gad2,42,70
V21344,S2065,S2065,Dentate,42,70
V1800,S2065,S2065,Dentate,42,70
V21487,S2065,S831,Cajal Retzius,42,70
V12318,S2065,S1114,Cajal Retzius,42,70
V6338,S2065,S1798,Cajal Retzius,42,70
V10988,S2066,S2066,Dentate,42,71
V15369,S2066,S2066,Dentate,42,71
V20522,S2066,S2066,Dentate,42,71
V9168,S2066,S2066,Dentate,42,71
V22330,S2066,S1780,Dentate,42,71
V10572,S2066,S3009,Dentate,42,71
V23130,S2066,S2807,Dentate,42,71
V6299,S2067,S2067,Dentate,42,72
V9017,S2067,S2067,Neurogenesis,42,72
V20959,S2067,S2067,Dentate,42,72
V22136,S2067,S2067,Cajal Retzius,42,72
V6118,S2067,S2067,Cajal Retzius,42,72
V20970,S2067,S654,Cajal Retzius,42,72
V20736,S2067,S4224,Cajal Retzius,42,72
V15136,S2068,S2068,Microglia,42,73
V21026,S2068,S2068,Polydendrocyte,42,73
V22648,S2068,S2068,Cajal Retzius,42,73
V13274,S2068,S2068,Cajal Retzius,42,73
V15428,S2068,S2068,Neurogenesis,42,73
V6161,S2069,S2069,Gad2,42,74
V22523,S2069,S2069,Astrocyte,42,74
V23007,S2069,S2069,Gad2,42,74
V22252,S2069,S2069,Dentate,42,74
V7342,S2069,S2069,Neurogenesis,42,74
V2729,S2069,S2069,Cajal Retzius,42,74
V7834,S2069,S2069,Gad2,42,74
V15752,S2069,S893,Neurogenesis,42,74
V14220,S2070,S2070,Gad2,42,75
V2956,S2070,S2070,Cajal Retzius,42,75
V13728,S2070,S2070,Neurogenesis,42,75
V23208,S2070,S2070,Cajal Retzius,42,75
V15859,S2070,S2070,Neurogenesis,42,75
V17879,S2071,S2071,Cajal Retzius,42,76
V10657,S2071,S2071,Cajal Retzius,42,76
V19744,S2071,S2071,Neurogenesis,42,76
V1104,S2071,S2071,Astrocyte,42,76
V3578,S2072,S2072,Dentate,42,77
V10426,S2072,S2072,Microglia,42,77
V11284,S2072,S2072,Cajal Retzius,42,77
V22351,S2072,S989,Dentate,42,77
V17700,S2072,S3940,Dentate,42,77
V422,S2073,S2073,Dentate,42,78
V23273,S2073,S2073,Dentate,42,78
V22543,S2073,S2073,Dentate,42,78
V20480,S2073,S2073,Dentate,42,78
V8259,S2073,S1218,Dentate,42,78
V10572,S2073,S3009,Dentate,42,78
V9367,S2073,S4322,Dentate,42,78
V6106,S2074,S2074,Dentate,42,79
V19653,S2074,S2074,Neurogenesis,42,79
V6298,S2074,S2074,Dentate,42,79
V15385,S2074,S2074,Cajal Retzius,42,79
V9629,S2074,S2074,Cajal Retzius,42,79
V11226,S2074,S234,Cajal Retzius,42,79
V20229,S2075,S2075,Cajal Retzius,42,80
V20426,S2075,S2075,Dentate,42,80
V9627,S2075,S2075,Cajal Retzius,42,80
V3778,S2075,S2075,CA2CA3,42,80
V19564,S2075,S2075,Dentate,42,80
V4639,S2075,S2075,Dentate,42,80
V15384,S2075,S792,Dentate,42,80
V534,S2076,S2076,Dentate,42,81
V1058,S2076,S2076,Dentate,42,81
V21401,S2076,S2076,Neurogenesis,42,81
V17184,S2076,S2076,Dentate,42,81
V963,S2076,S2076,Dentate,42,81
V19940,S2076,S2076,Dentate,42,81
V3240,S2076,S2953,Dentate,42,81
V12358,S2077,S2077,Cajal Retzius,42,82
V15532,S2077,S2077,Dentate,42,82
V2940,S2077,S2077,Neurogenesis,42,82
V19499,S2077,S1443,Dentate,42,82
V5999,S2077,S1860,Dentate,42,82
V6799,S2078,S2078,Dentate,42,83
V16090,S2078,S2078,Ependyma,42,83
V19395,S2078,S2078,Dentate,42,83
V23062,S2078,S2078,Dentate,42,83
V12099,S2078,S2665,Dentate,42,83
V17928,S2079,S2079,Dentate,42,84
V18698,S2079,S2079,Cajal Retzius,42,84
V21435,S2079,S2079,Sic17ab,42,84
V21749,S2079,S2079,Sic17ab,42,84
V7673,S2079,S2079,Sic17ab,42,84
V13921,S2080,S2080,Dentate,42,85
V16741,S2080,S2080,Dentate,42,85
V3388,S2080,S506,Cajal Retzius,42,85
V19450,S2080,S2080,Cajal Retzius,42,85
V20746,S2080,S2080,Cajal Retzius,42,85
V22228,S2081,S2081,Dentate,43,11
V18865,S2081,S412,Dentate,43,11
V12482,S2081,S2198,Dentate,43,11
V5935,S2082,S2082,Entorhinal,43,12
V6212,S2082,S2082,Neurogenesis,43,12
V10631,S2082,S2082,Ependyma,43,12
V7071,S2082,S2082,Sic17ab,43,12
V15605,S2082,S2082,Dentate,43,12
V5727,S2082,S2082,Sic17ab,43,12
V17845,S2082,S2082,Cajal Retzius,43,12
V17758,S2082,S2082,Cajal Retzius,43,12
V3836,S2083,S2083,Neurogenesis,43,13
V14406,S2083,S2083,Endothelial,43,13
V20264,S2083,S2083,Sic17ab,43,13
V4579,S2083,S2083,Cajal Retzius,43,13
V18233,S2083,S2083,Dentate,43,13
V20704,S2083,S2083,Sic17ab,43,13
V3673,S2083,S2083,Entorhinal,43,13
V4092,S2084,S2084,Neurogenesis,43,14
V8544,S2084,S2084,Polydendrocyte,43,14
V8701,S2084,S2084,Microglia,43,14
V22259,S2084,S2084,Sic17ab,43,14
V14971,S2084,S3073,Microglia,43,14
V12553,S2084,S1021,Neurogenesis,43,14
V9254,S2085,S2085,Endothelial,43,15
V19321,S2085,S2085,Cajal Retzius,43,15
V4963,S2085,S2085,Neurogenesis,43,15
V21313,S2085,S2085,Cajal Retzius,43,15
V211,S2085,S2085,Cajal Retzius,43,15
V6656,S2085,S2085,Dentate,43,15
V5479,S2086,S2086,Dentate,43,16
V10985,S2086,S2086,Endothelial,43,16
V13218,S2086,S2086,Neurogenesis,43,16
V13814,S2086,S2086,Gad2,43,16
V15957,S2086,S2086,Sic17ab,43,16
V16,S2086,S2086,Sic17ab,43,16
V20686,S2087,S2087,Choroid,43,17
V21374,S2087,S2087,Astrocyte,43,17
V22691,S2087,S2087,Dentate,43,17
V11887,S2087,S2087,Cajal Retzius,43,17
V14881,S2087,S2087,Dentate,43,17
V14546,S2087,S2087,Cajal Retzius,43,17
V3974,S2087,S3400,Cajal Retzius,43,17
V19942,S2088,S2088,Cajal Retzius,43,18
V3362,S2088,S2088,Polydendrocyte,43,18
V20185,S2088,S2088,Neurogenesis,43,18
V11767,S2088,S2088,Gad2,43,18
V21997,S2088,S2088,Sic17ab,43,18
V12781,S2088,S2088,Astrocyte,43,18
V4035,S2089,S2089,Microglia,43,19
V13751,S2089,S2089,Polydendrocyte,43,19
V20738,S2089,S2089,Cajal Retzius,43,19
V8653,S2089,S2089,Neurogenesis,43,19
V14345,S2089,S2089,Cajal Retzius,43,19
V8552,S2090,S2090,Neurogenesis,43,20
V19575,S2090,S2090,Neurogenesis,43,20
V13171,S2090,S2090,Neurogenesis,43,20
V12232,S2090,S2090,Microglia,43,20
V3602,S2090,S2090,Gad2,43,20
V12380,S2090,S2090,Cajal Retzius,43,20
V837,S2091,S2091,Gad2,43,21
V12758,S2091,S2091,Ependyma,43,21
V12969,S2091,S2091,Polydendrocyte,43,21
V15736,S2091,S2091,Sic17ab,43,21
V16613,S2091,S2091,Entorhinal,43,21
V8186,S2091,S2091,Cajal Retzius,43,21
V8182,S2092,S2092,Neurogenesis,43,22
V9824,S2092,S2092,Cajal Retzius,43,22
V10470,S2092,S2092,Dentate,43,22
V17222,S2092,S2092,Microglia,43,22
V14539,S2092,S2092,Entorhinal,43,22
V19623,S2092,S2711,Cajal Retzius,43,22
V1951,S2093,S2093,Cajal Retzius,43,23
V20636,S2093,S2093,Cajal Retzius,43,23
V12559,S2093,S2093,Fibroblast,43,23
V3472,S2093,S2093,Sic17ab,43,23
V20284,S2093,S2093,Dentate,43,23
V19792,S2093,S2093,Microglia,43,23
V668,S2094,S2094,Sic17ab,43,24
V11244,S2094,S2094,Sic17ab,43,24
V19233,S2094,S2094,Entorhinal,43,24
V11310,S2094,S2094,Cajal Retzius,43,24
V3737,S2094,S2094,Entorhinal,43,24
V300,S2094,S2257,Sic17ab,43,24
V1720,S2095,S2095,Sic17ab,43,25
V14517,S2095,S2095,Cajal Retzius,43,25
V19959,S2095,S2095,Gad2,43,25
V11395,S2095,S475,Gad2,43,25
V5995,S2095,S754,Gad2,43,25
V1216,S2095,S1371,Cajal Retzius,43,25
V6316,S2096,S2096,Cajal Retzius,43,26
V7874,S2096,S2096,Dentate,43,26
V13927,S2096,S2096,Dentate,43,26
V22730,S2096,S2096,Cajal Retzius,43,26
V14933,S2096,S2096,Dentate,43,26
V4577,S2097,S2097,Neurogenesis,43,27
V20014,S2097,S2097,Cajal Retzius,43,27
V21071,S2097,S2097,Neurogenesis,43,27
V12488,S2097,S3833,Neurogenesis,43,27
V6939,S2097,S2097,Cajal Retzius,43,27
V6194,S2098,S2098,CA2CA3,43,28
V17674,S2098,S2098,Cajal Retzius,43,28
V15234,S2098,S2098,Cajal Retzius,43,28
V18930,S2098,S2098,Astrocyte,43,28
V118,S2098,S3987,Cajal Retzius,43,28
V2571,S2098,S4077,Cajal Retzius,43,28
V11057,S2098,S1851,Cajal Retzius,43,28
V3624,S2099,S2099,Dentate,43,29
V23369,S2099,S2099,Ependyma,43,29
V15614,S2099,S2099,Sic17ab,43,29
V11853,S2099,S2099,Cajal Retzius,43,29
V13819,S2099,S2099,Cajal Retzius,43,29
V10584,S2100,S2100,Ependyma,43,30
V19816,S2100,S2100,Neurogenesis,43,30
V22851,S2100,S2100,Sic17ab,43,30
V5,S2100,S2100,Polydendrocyte,43,30
V10427,S2100,S2100,Cajal Retzius,43,30
V741,S2100,S2100,Sic17ab,43,30
V9321,S2100,S2100,Dentate,43,30
V7951,S2101,S2101,Gad2,43,31
V9647,S2101,S2101,Cajal Retzius,43,31
V18550,S2101,S2101,Ependyma,43,31
V20728,S2101,S2101,Neurogenesis,43,31
V1671,S2101,S2101,Dentate,43,31
V5191,S2101,S2101,Astrocyte,43,31
V5149,S2102,S2102,Ependyma,43,32
V12398,S2102,S2102,Sic17ab,43,32
V16844,S2102,S2102,Neurogenesis,43,32
V19492,S2102,S2102,Ependyma,43,32
V1045,S2102,S2102,Entorhinal,43,32
V147,S2102,S2102,Cajal Retzius,43,32
V14826,S2103,S2103,Neurogenesis,43,33
V21730,S2103,S2103,Sic17ab,43,33
V1634,S2103,S2103,Cajal Retzius,43,33
V17220,S2103,S2103,Neurogenesis,43,33
V19542,S2103,S2103,Astrocyte,43,33
V2869,S2104,S2104,Sic17ab,43,34
V13407,S2104,S2104,Neurogenesis,43,34
V15461,S2104,S2104,Cajal Retzius,43,34
V5271,S2104,S2104,Sic17ab,43,34
V72,S2104,S2104,Microglia,43,34
V14363,S2105,S2105,Cajal Retzius,43,35
V21993,S2105,S2105,Sic17ab,43,35
V6938,S2105,S2105,Cajal Retzius,43,35
V16288,S2105,S2105,Sic17ab,43,35
V20499,S2105,S2105,Cajal Retzius,43,35
V19573,S2106,S2106,Cajal Retzius,43,36
V22023,S2106,S2106,Cajal Retzius,43,36
V7929,S2106,S2106,Astrocyte,43,36
V17207,S2106,S2106,Microglia,43,36
V11152,S2106,S2106,Cajal Retzius,43,36
V12918,S2107,S2107,Fibroblast,43,37
V13783,S2107,S2107,Endothelial,43,37
V19640,S2107,S2107,Fibroblast,43,37
V9251,S2107,S2107,Fibroblast,43,37
V1763,S2108,S2108,Endothelial,43,38
V7008,S2108,S2108,Polydendrocyte,43,38
V20778,S2108,S2108,Fibroblast,43,38
V4417,S2109,S2109,Cajal Retzius,43,39
V23251,S2109,S2109,Neurogenesis,43,39
V5579,S2109,S2109,Cajal Retzius,43,39
V17501,S2109,S2109,Dentate,43,39
V4004,S2110,S2110,Cajal Retzius,43,40
V19260,S2110,S2110,Microglia,43,40
V64,S2110,S2110,Polydendrocyte,43,40
V18009,S2110,S2110,Polydendrocyte,43,40
V4085,S2111,S2111,Polydendrocyte,43,41
V19072,S2111,S2111,Dentate,43,41
V3674,S2111,S2111,Microglia,43,41
V20891,S2111,S2111,Fibroblast,43,41
V3138,S2112,S2112,Dentate,43,42
V7956,S2112,S2112,Ependyma,43,42
V16786,S2112,S2112,Cajal Retzius,43,42
V20697,S2112,S2112,Neurogenesis,43,42
V5592,S2113,S2113,Endothelial,43,43
V7578,S2113,S2113,Cajal Retzius,43,43
V1519,S2113,S2113,Fibroblast,43,43
V987,S2114,S2114,Polydendrocyte,43,44
V3611,S2114,S2114,Microglia,43,44
V6023,S2114,S2114,Cajal Retzius,43,44
V17913,S2114,S2114,Neurogenesis,43,44
V3282,S2114,S1399,Microglia,43,44
V16072,S2115,S2115,Ependyma,43,45
V17639,S2115,S2115,Polydendrocyte,43,45
V6620,S2115,S2115,Polydendrocyte,43,45
V17409,S2115,S2115,Ependyma,43,45
V8139,S2115,S2115,Neurogenesis,43,45
V478,S2116,S2116,Endothelial,43,46
V1254,S2116,S2116,Fibroblast,43,46
V7200,S2116,S2116,Polydendrocyte,43,46
V19406,S2116,S2116,Polydendrocyte,43,46
V8421,S2116,S2116,Endothelial,43,46
V11710,S2117,S2117,Cajal Retzius,43,47
V12189,S2117,S2117,Cajal Retzius,43,47
V16430,S2117,S2117,Polydendrocyte,43,47
V18914,S2117,S2117,Polydendrocyte,43,47
V21799,S2117,S2117,Polydendrocyte,43,47
V778,S2118,S2118,Cajal Retzius,43,48
V17188,S2118,S2118,Neurogenesis,43,48
V20467,S2118,S2118,Dentate,43,48
V10585,S2118,S2118,Ependyma,43,48
V17692,S2118,S2118,Neurogenesis,43,48
V2459,S2119,S2119,Microglia,43,49
V8418,S2119,S2119,Polydendrocyte,43,49
V15387,S2120,S2120,Entorhinal,43,50
V18697,S2120,S2120,Ependyma,43,50
V3380,S2120,S2120,Neurogenesis,43,50
V10650,S2120,S1684,Ependyma,43,50
V2247,S2121,S2121,Dentate,43,51
V20863,S2121,S2121,Cajal Retzius,43,51
V22185,S2121,S2121,Endothelial,43,51
V3440,S2122,S2122,Neurogenesis,43,52
V3555,S2122,S2122,Dentate,43,52
V21472,S2122,S2122,Cajal Retzius,43,52
V21911,S2122,S2122,Dentate,43,52
V1795,S2122,S2122,Entorhinal,43,52
V3562,S2122,S2122,Dentate,43,52
V7033,S2123,S2123,CA1,43,53
V13212,S2123,S2123,Neurogenesis,43,53
V5495,S2123,S2123,Dentate,43,53
V15945,S2123,S2123,Dentate,43,53
V10680,S2123,S4252,Cajal Retzius,43,53
V1634,S2123,S2103,Cajal Retzius,43,53
V8478,S2124,S2124,Dentate,43,54
V21837,S2124,S2124,CA1,43,54
V17542,S2124,S2124,Cajal Retzius,43,54
V18626,S2124,S2124,Cajal Retzius,43,54
V11824,S2124,S2124,Astrocyte,43,54
V20969,S2124,S2124,Dentate,43,54
V7320,S2124,S2124,Ependyma,43,54
V4379,S2125,S2125,Astrocyte,43,55
V12750,S2125,S2125,Dentate,43,55
V451,S2126,S2126,Microglia,43,56
V6951,S2126,S2126,Neurogenesis,43,56
V11376,S2126,S2126,Cajal Retzius,43,56
V18407,S2126,S2126,Dentate,43,56
V2420,S2127,S2127,Sic17ab,43,57
V2807,S2127,S2127,Neurogenesis,43,57
V4924,S2127,S2127,Mural,43,57
V18849,S2127,S2127,Neurogenesis,43,57
V1508,S2127,S2127,Cajal Retzius,43,57
V18765,S2128,S2128,Cajal Retzius,43,58
V6526,S2128,S2128,Sic17ab,43,58
V6920,S2128,S2128,Dentate,43,58
V3685,S2129,S2129,Polydendrocyte,43,59
V14053,S2129,S2129,Polydendrocyte,43,59
V23104,S2129,S2129,Microglia,43,59
V1316,S2130,S2130,Microglia,43,60
V4479,S2130,S2130,Neurogenesis,43,60
V18409,S2130,S2130,Neurogenesis,43,60
V21315,S2130,S2130,Polydendrocyte,43,60
V10504,S2130,S2130,Astrocyte,43,60
V8372,S2130,S2130,Neurogenesis,43,60
V7533,S2131,S2131,Neurogenesis,43,61
V9895,S2131,S2131,Ependyma,43,61
V17248,S2131,S2131,Astrocyte,43,61
V1806,S2132,S2132,Neurogenesis,43,62
V19275,S2132,S2132,Ependyma,43,62
V22139,S2132,S2132,Microglia,43,62
V11925,S2132,S2132,Astrocyte,43,62
V10555,S2133,S2133,Ependyma,43,63
V10965,S2133,S2133,Ependyma,43,63
V2804,S2133,S2133,Dentate,43,63
V21821,S2133,S2133,Neurogenesis,43,63
V16538,S2133,S2133,Astrocyte,43,63
V1567,S2134,S2134,Neurogenesis,43,64
V2506,S2134,S2134,Microglia,43,64
V7530,S2134,S2134,Cajal Retzius,43,64
V19538,S2134,S2134,Ependyma,43,64
V4406,S2134,S2134,Cajal Retzius,43,64
V6201,S2135,S2135,Microglia,43,65
V11929,S2135,S2135,Neurogenesis,43,65
V12393,S2135,S2135,Astrocyte,43,65
V15029,S2135,S2135,Microglia,43,65
V3381,S2136,S2136,Microglia,43,66
V4954,S2136,S2136,Dentate,43,66
V22144,S2136,S2136,Cajal Retzius,43,66
V9302,S2137,S2137,Fibroblast,43,67
V11723,S2137,S2137,Cajal Retzius,43,67
V22667,S2137,S2137,Microglia,43,67
V14124,S2137,S2137,Astrocyte,43,67
V13006,S2137,S2137,Cajal Retzius,43,67
V8084,S2137,S2137,Neurogenesis,43,67
V18056,S2138,S2138,Dentate,43,68
V2125,S2138,S2138,Dentate,43,68
V19356,S2138,S2138,Dentate,43,68
V9102,S2138,S2138,Astrocyte,43,68
V17046,S2138,S2138,Cajal Retzius,43,68
V18197,S2138,S2138,Dentate,43,68
V307,S2139,S2139,Dentate,43,69
V5953,S2139,S2139,Dentate,43,69
V22172,S2139,S2139,Dentate,43,69
V3314,S2139,S2139,Dentate,43,69
V16374,S2139,S2139,Dentate,43,69
V12109,S2139,S642,Dentate,43,69
V8790,S2139,S2393,Dentate,43,69
V6019,S2140,S2140,Dentate,43,70
V8567,S2140,S2140,Endothelial,43,70
V11109,S2140,S2140,Dentate,43,70
V8575,S2140,S2140,Dentate,43,70
V3530,S2140,S2140,Dentate,43,70
V11666,S2140,S1781,Dentate,43,70
V6983,S2140,S2141,Dentate,43,70
V7229,S2140,S4157,Dentate,43,70
V2557,S2141,S2141,Ependyma,43,71
V3903,S2141,S2141,Neurogenesis,43,71
V8671,S2141,S2141,Astrocyte,43,71
V11329,S2141,S2141,Entorhinal,43,71
V18367,S2141,S2141,Dentate,43,71
V18388,S2141,S891,Astrocyte,43,71
V9368,S2141,S2141,Astrocyte,43,71
V19389,S2141,S3575,Astrocyte,43,71
V3288,S2142,S2142,Entorhinal,43,72
V19334,S2142,S2142,Microglia,43,72
V21834,S2142,S2142,Gad2,43,72
V20506,S2142,S2142,Microglia,43,72
V3860,S2142,S2142,Cajal Retzius,43,72
V15301,S2143,S2143,Neurogenesis,43,73
V16651,S2143,S2143,Cajal Retzius,43,73
V18675,S2143,S2143,Entorhinal,43,73
V13345,S2143,S2143,Neurogenesis,43,73
V8873,S2143,S2143,Microglia,43,73
V2156,S2143,S3255,Neurogenesis,43,73
V5870,S2144,S2144,Dentate,43,74
V7728,S2144,S2144,Cajal Retzius,43,74
V4967,S2144,S2144,Neurogenesis,43,74
V21488,S2144,S2144,Microglia,43,74
V15340,S2144,S2144,Cajal Retzius,43,74
V345,S2145,S2145,Dentate,43,75
V12304,S2145,S2145,Dentate,43,75
V15968,S2145,S2145,Cajal Retzius,43,75
V18335,S2145,S2145,Dentate,43,75
V19341,S2145,S2145,Dentate,43,75
V23209,S2145,S2877,Cajal Retzius,43,75
V11943,S2145,S1485,Cajal Retzius,43,75
V18543,S2146,S2146,Neurogenesis,43,76
V11914,S2146,S2146,Neurogenesis,43,76
V5755,S2146,S2146,Dentate,43,76
V835,S2146,S2146,Neurogenesis,43,76
V5705,S2146,S2146,Cajal Retzius,43,76
V14276,S2146,S655,Neurogenesis,43,76
V18941,S2146,S3101,Neurogenesis,43,76
V8548,S2146,S2031,Neurogenesis,43,76
V13092,S2147,S2147,Dentate,43,77
V2194,S2147,S2147,Dentate,43,77
V13589,S2147,S2147,Dentate,43,77
V10419,S2147,S2147,Dentate,43,77
V3403,S2147,S2147,Dentate,43,77
V16352,S2147,S2147,Dentate,43,77
V949,S2147,S2147,Dentate,43,77
V8291,S2147,S2808,Dentate,43,77
V1250,S2148,S2148,Dentate,43,78
V4667,S2148,S2148,Dentate,43,78
V15625,S2148,S2148,Dentate,43,78
V6535,S2148,S2148,Dentate,43,78
V7000,S2148,S2148,Dentate,43,78
V11213,S2148,S3220,Dentate,43,78
V8040,S2148,S858,Dentate,43,78
V11583,S2148,S1869,Dentate,43,78
V12875,S2149,S2149,Cajal Retzius,43,79
V13947,S2149,S2149,CA2CA3,43,79
V20218,S2149,S2149,Neurogenesis,43,79
V13426,S2149,S2149,Dentate,43,79
V21230,S2149,S2149,Sic17ab,43,79
V182,S2150,S2150,Dentate,43,80
V2530,S2150,S2150,Dentate,43,80
V4259,S2150,S2150,Dentate,43,80
V17638,S2150,S2150,Dentate,43,80
V19724,S2150,S2150,Dentate,43,80
V12454,S2150,S2150,Cajal Retzius,43,80
V1889,S2151,S2151,Cajal Retzius,43,81
V3251,S2151,S2151,Sic17ab,43,81
V17580,S2151,S2151,Dentate,43,81
V10795,S2151,S2151,Microglia,43,81
V7768,S2151,S2151,Neurogenesis,43,81
V19667,S2151,S2151,Dentate,43,81
V5581,S2152,S2152,Cajal Retzius,43,82
V6155,S2152,S2152,Cajal Retzius,43,82
V17520,S2152,S2152,Dentate,43,82
V8996,S2152,S2152,Cajal Retzius,43,82
V21984,S2152,S237,Cajal Retzius,43,82
V2652,S2153,S2153,Dentate,43,83
V6475,S2153,S2153,Dentate,43,83
V12117,S2153,S2153,Neurogenesis,43,83
V1170,S2153,S2212,Neurogenesis,43,83
V11135,S2153,S2475,Neurogenesis,43,83
V4759,S2154,S2154,Dentate,43,84
V7792,S2154,S2154,Dentate,43,84
V11141,S2154,S2154,Sic17ab,43,84
V11292,S2154,S2154,CA1,43,84
V2131,S2154,S1959,Dentate,43,84
V8282,S2155,S2155,Ependyma,43,85
V11682,S2155,S2155,Microglia,43,85
V5981,S2156,S2156,Endothelial,44,10
V14281,S2156,S2637,Endothelial,44,10
V21,S2157,S2157,Cajal Retzius,44,11
V21909,S2157,S2157,Entorhinal,44,11
V4306,S2157,S292,Cajal Retzius,44,11
V9769,S2158,S2158,Entorhinal,44,12
V18524,S2158,S2158,Cajal Retzius,44,12
V19582,S2158,S2158,Dentate,44,12
V21105,S2158,S3322,Cajal Retzius,44,12
V2838,S2158,S2158,Cajal Retzius,44,12
V9129,S2158,S1581,Cajal Retzius,44,12
V22422,S2159,S2159,Dentate,44,13
V8256,S2159,S2159,Dentate,44,13
V11544,S2159,S2159,Sic17ab,44,13
V2661,S2159,S2159,Entorhinal,44,13
V20114,S2159,S2159,Dentate,44,13
V6018,S2159,S2159,Neurogenesis,44,13
V2430,S2159,S2159,Sic17ab,44,13
V6050,S2160,S2160,Cajal Retzius,44,14
V6448,S2160,S2160,Ependyma,44,14
V9533,S2160,S2160,Gad2,44,14
V18858,S2160,S2160,Neurogenesis,44,14
V5810,S2160,S2160,Entorhinal,44,14
V22780,S2160,S4330,Ependyma,44,14
V15216,S2160,S2160,Dentate,44,14
V5388,S2160,S2160,Polydendrocyte,44,14
V690,S2161,S2161,Entorhinal,44,15
V6668,S2161,S2161,CA1,44,15
V10437,S2161,S2161,Cajal Retzius,44,15
V13316,S2161,S2161,Entorhinal,44,15
V4153,S2161,S2161,Cajal Retzius,44,15
V6469,S2161,S2161,Cajal Retzius,44,15
V3487,S2162,S2162,Dentate,44,16
V10638,S2162,S2162,Sic17ab,44,16
V17186,S2162,S2162,Cajal Retzius,44,16
V16331,S2162,S2162,Cajal Retzius,44,16
V2569,S2163,S2163,Cajal Retzius,44,17
V21640,S2163,S2163,Sic17ab,44,17
V22728,S2163,S2163,Dentate,44,17
V9940,S2163,S2163,Entorhinal,44,17
V22164,S2163,S2163,Cajal Retzius,44,17
V9233,S2163,S2163,Ependyma,44,17
V2274,S2163,S2163,Dentate,44,17
V8394,S2164,S2164,Astrocyte,44,18
V12923,S2164,S2164,Dentate,44,18
